,TN,FP,FN,TP,Accuracy,Precision,Recall,Total_Actual_Neg,Total_Actual_Pos,Total_Pred_Neg,Total_Pred_Pos,TP_Rate,FP_Rate,TN_Rate,FN_Rate
0,8850.0,176.0,170.0,4426.0,0.974599911907209,0.9617557583659279,0.9630113141862489,9026.0,4596.0,9020.0,4602.0,0.9630113141862489,0.019499224462663417,0.9805007755373366,0.03698868581375109
1,8954.0,72.0,409.0,4187.0,0.9646894729114668,0.9830946231509744,0.9110095735422106,9026.0,4596.0,9363.0,4259.0,0.9110095735422106,0.007976955461998671,0.9920230445380013,0.08899042645778939
2,8891.0,135.0,209.0,4387.0,0.9747467332256644,0.9701459531180894,0.9545256744995648,9026.0,4596.0,9100.0,4522.0,0.9545256744995648,0.014956791491247507,0.9850432085087525,0.04547432550043516
3,8895.0,131.0,217.0,4379.0,0.9744530905887535,0.9709534368070953,0.9527850304612707,9026.0,4596.0,9112.0,4510.0,0.9527850304612707,0.014513627298914247,0.9854863727010857,0.04721496953872933
4,8853.0,173.0,172.0,4424.0,0.9746733225664367,0.962366760931042,0.9625761531766753,9026.0,4596.0,9025.0,4597.0,0.9625761531766753,0.01916685131841347,0.9808331486815866,0.03742384682332463
5,8884.0,142.0,197.0,4399.0,0.9751137865218029,0.9687293547676723,0.9571366405570061,9026.0,4596.0,9081.0,4541.0,0.9571366405570061,0.01573232882783071,0.9842676711721693,0.04286335944299391
6,8906.0,120.0,249.0,4347.0,0.9729114667449714,0.9731363331094695,0.945822454308094,9026.0,4596.0,9155.0,4467.0,0.945822454308094,0.013294925769997783,0.9867050742300022,0.054177545691906005
7,8920.0,106.0,300.0,4296.0,0.9701952723535457,0.975920036347115,0.9347258485639687,9026.0,4596.0,9220.0,4402.0,0.9347258485639687,0.011743851096831376,0.9882561489031686,0.06527415143603134
8,8947.0,79.0,391.0,4205.0,0.9654969901629716,0.9815592903828197,0.9149260226283725,9026.0,4596.0,9338.0,4284.0,0.9149260226283725,0.008752492798581875,0.9912475072014181,0.0850739773716275
9,8922.0,104.0,310.0,4286.0,0.969607987079724,0.9763097949886105,0.9325500435161009,9026.0,4596.0,9232.0,4390.0,0.9325500435161009,0.011522269000664746,0.9884777309993352,0.06744995648389904
10,8776.0,250.0,119.0,4477.0,0.9729114667449714,0.9471123334038503,0.9741079199303743,9026.0,4596.0,8895.0,4727.0,0.9741079199303743,0.027697762020828718,0.9723022379791713,0.02589208006962576
11,8778.0,248.0,119.0,4477.0,0.9730582880634268,0.9475132275132275,0.9741079199303743,9026.0,4596.0,8897.0,4725.0,0.9741079199303743,0.027476179924662086,0.9725238200753379,0.02589208006962576
12,8856.0,170.0,175.0,4421.0,0.9746733225664367,0.9629710302766282,0.9619234116623151,9026.0,4596.0,9031.0,4591.0,0.9619234116623151,0.01883447817416353,0.9811655218258365,0.038076588337684944
13,8851.0,175.0,170.0,4426.0,0.9746733225664367,0.9619647902629863,0.9630113141862489,9026.0,4596.0,9021.0,4601.0,0.9630113141862489,0.019388433414580103,0.9806115665854199,0.03698868581375109
14,8918.0,108.0,279.0,4317.0,0.9715900748788724,0.9755932203389831,0.9392950391644909,9026.0,4596.0,9197.0,4425.0,0.9392950391644909,0.011965433192998006,0.988034566807002,0.060704960835509136
15,8898.0,128.0,228.0,4368.0,0.9738658053149317,0.9715302491103203,0.9503916449086162,9026.0,4596.0,9126.0,4496.0,0.9503916449086162,0.014181254154664303,0.9858187458453357,0.04960835509138381
16,8891.0,135.0,208.0,4388.0,0.9748201438848921,0.9701525536148574,0.9547432550043516,9026.0,4596.0,9099.0,4523.0,0.9547432550043516,0.014956791491247507,0.9850432085087525,0.04525674499564839
17,8773.0,253.0,119.0,4477.0,0.9726912347672882,0.9465116279069767,0.9741079199303743,9026.0,4596.0,8892.0,4730.0,0.9741079199303743,0.02803013516507866,0.9719698648349213,0.02589208006962576
18,8748.0,278.0,113.0,4483.0,0.9712964322419615,0.9416089056920814,0.9754134029590948,9026.0,4596.0,8861.0,4761.0,0.9754134029590948,0.030799911367161533,0.9692000886328385,0.024586597040905135
19,8891.0,135.0,209.0,4387.0,0.9747467332256644,0.9701459531180894,0.9545256744995648,9026.0,4596.0,9100.0,4522.0,0.9545256744995648,0.014956791491247507,0.9850432085087525,0.04547432550043516
20,8773.0,253.0,119.0,4477.0,0.9726912347672882,0.9465116279069767,0.9741079199303743,9026.0,4596.0,8892.0,4730.0,0.9741079199303743,0.02803013516507866,0.9719698648349213,0.02589208006962576
21,8907.0,119.0,250.0,4346.0,0.9729114667449714,0.9733482642777156,0.9456048738033073,9026.0,4596.0,9157.0,4465.0,0.9456048738033073,0.01318413472191447,0.9868158652780855,0.054395126196692775
22,8917.0,109.0,278.0,4318.0,0.9715900748788724,0.9753783600632483,0.9395126196692777,9026.0,4596.0,9195.0,4427.0,0.9395126196692777,0.01207622424108132,0.9879237757589187,0.060487380330722366
23,8859.0,167.0,178.0,4418.0,0.9746733225664367,0.9635768811341331,0.9612706701479548,9026.0,4596.0,9037.0,4585.0,0.9612706701479548,0.018502105029913583,0.9814978949700864,0.038729329852045254
24,8773.0,253.0,119.0,4477.0,0.9726912347672882,0.9465116279069767,0.9741079199303743,9026.0,4596.0,8892.0,4730.0,0.9741079199303743,0.02803013516507866,0.9719698648349213,0.02589208006962576
25,8885.0,141.0,197.0,4399.0,0.9751871971810306,0.968942731277533,0.9571366405570061,9026.0,4596.0,9082.0,4540.0,0.9571366405570061,0.015621537779747396,0.9843784622202526,0.04286335944299391
26,8899.0,127.0,232.0,4364.0,0.9736455733372485,0.9717212202182142,0.9495213228894691,9026.0,4596.0,9131.0,4491.0,0.9495213228894691,0.014070463106580989,0.985929536893419,0.050478677110530897
27,8899.0,127.0,232.0,4364.0,0.9736455733372485,0.9717212202182142,0.9495213228894691,9026.0,4596.0,9131.0,4491.0,0.9495213228894691,0.014070463106580989,0.985929536893419,0.050478677110530897
28,8895.0,131.0,217.0,4379.0,0.9744530905887535,0.9709534368070953,0.9527850304612707,9026.0,4596.0,9112.0,4510.0,0.9527850304612707,0.014513627298914247,0.9854863727010857,0.04721496953872933
29,8900.0,126.0,239.0,4357.0,0.9732051093818822,0.9718938211019407,0.9479982593559617,9026.0,4596.0,9139.0,4483.0,0.9479982593559617,0.013959672058497673,0.9860403279415023,0.05200174064403829
30,8781.0,245.0,123.0,4473.0,0.9729848774041991,0.9480712166172107,0.9732375979112271,9026.0,4596.0,8904.0,4718.0,0.9732375979112271,0.027143806780412144,0.9728561932195878,0.026762402088772844
31,8899.0,127.0,233.0,4363.0,0.9735721626780208,0.9717149220489978,0.9493037423846823,9026.0,4596.0,9132.0,4490.0,0.9493037423846823,0.014070463106580989,0.985929536893419,0.050696257615317666
32,8898.0,128.0,230.0,4366.0,0.9737189839964763,0.9715175789942145,0.9499564838990426,9026.0,4596.0,9128.0,4494.0,0.9499564838990426,0.014181254154664303,0.9858187458453357,0.05004351610095736
33,8773.0,253.0,119.0,4477.0,0.9726912347672882,0.9465116279069767,0.9741079199303743,9026.0,4596.0,8892.0,4730.0,0.9741079199303743,0.02803013516507866,0.9719698648349213,0.02589208006962576
34,8904.0,122.0,247.0,4349.0,0.9729114667449714,0.972713039588459,0.9462576153176675,9026.0,4596.0,9151.0,4471.0,0.9462576153176675,0.013516507866164413,0.9864834921338356,0.053742384682332466
35,8898.0,128.0,229.0,4367.0,0.973792394655704,0.971523915461624,0.9501740644038295,9026.0,4596.0,9127.0,4495.0,0.9501740644038295,0.014181254154664303,0.9858187458453357,0.04982593559617058
36,8922.0,104.0,311.0,4285.0,0.9695345764204962,0.9763043973570289,0.9323324630113142,9026.0,4596.0,9233.0,4389.0,0.9323324630113142,0.011522269000664746,0.9884777309993352,0.06766753698868581
37,8917.0,109.0,277.0,4319.0,0.9716634855381001,0.9753839205058717,0.9397302001740644,9026.0,4596.0,9194.0,4428.0,0.9397302001740644,0.01207622424108132,0.9879237757589187,0.0602697998259356
38,8889.0,137.0,205.0,4391.0,0.9748935545441199,0.969743816254417,0.9553959965187119,9026.0,4596.0,9094.0,4528.0,0.9553959965187119,0.015178373587414137,0.9848216264125859,0.044604003481288075
39,8887.0,139.0,203.0,4393.0,0.9748935545441199,0.9693292144748455,0.9558311575282855,9026.0,4596.0,9090.0,4532.0,0.9558311575282855,0.015399955683580767,0.9846000443164192,0.044168842471714535
