,TN,FP,FN,TP,Accuracy,Precision,Recall,Total_Actual_Neg,Total_Actual_Pos,Total_Pred_Neg,Total_Pred_Pos,TP_Rate,FP_Rate,TN_Rate,FN_Rate
0,13196.0,234.0,30.0,5688.0,0.9862126592855651,0.9604863221884499,0.9947534102833159,13430.0,5718.0,13226.0,5922.0,0.9947534102833159,0.01742367833209233,0.9825763216679076,0.005246589716684155
1,13127.0,303.0,16.0,5702.0,0.9833402966367245,0.9495420482930891,0.9972018188177685,13430.0,5718.0,13143.0,6005.0,0.9972018188177685,0.022561429635145198,0.9774385703648548,0.0027981811822315496
2,13147.0,283.0,19.0,5699.0,0.9842281178190934,0.9526914075560013,0.9966771598461001,13430.0,5718.0,13166.0,5982.0,0.9966771598461001,0.02107222635889799,0.9789277736411021,0.003322840153899965
3,13197.0,233.0,30.0,5688.0,0.9862648840609985,0.9606485390981253,0.9947534102833159,13430.0,5718.0,13227.0,5921.0,0.9947534102833159,0.01734921816827997,0.98265078183172,0.005246589716684155
4,13223.0,207.0,46.0,5672.0,0.9867871318153332,0.9647899302602484,0.9919552291010842,13430.0,5718.0,13269.0,5879.0,0.9919552291010842,0.0154132539091586,0.9845867460908414,0.008044770898915705
5,13127.0,303.0,16.0,5702.0,0.9833402966367245,0.9495420482930891,0.9972018188177685,13430.0,5718.0,13143.0,6005.0,0.9972018188177685,0.022561429635145198,0.9774385703648548,0.0027981811822315496
6,13221.0,209.0,43.0,5675.0,0.9868393565907667,0.9644799456152278,0.9924798880727527,13430.0,5718.0,13264.0,5884.0,0.9924798880727527,0.01556217423678332,0.9844378257632167,0.007520111927247289
7,13225.0,205.0,51.0,5667.0,0.9866304574890328,0.9650885558583107,0.9910807974816369,13430.0,5718.0,13276.0,5872.0,0.9910807974816369,0.01526433358153388,0.9847356664184661,0.008919202518363064
8,13118.0,312.0,15.0,5703.0,0.9829224984332567,0.9481296758104738,0.9973767051416579,13430.0,5718.0,13133.0,6015.0,0.9973767051416579,0.02323157110945644,0.9767684288905436,0.0026232948583420775
9,13227.0,203.0,52.0,5666.0,0.9866826822644663,0.9654114840688363,0.9909059111577475,13430.0,5718.0,13279.0,5869.0,0.9909059111577475,0.015115413253909159,0.9848845867460908,0.009094088842252535
10,13108.0,322.0,14.0,5704.0,0.9824524754543555,0.9465648854961832,0.9975515914655474,13430.0,5718.0,13122.0,6026.0,0.9975515914655474,0.023976172747580043,0.97602382725242,0.002448408534452606
11,13240.0,190.0,66.0,5652.0,0.9866304574890328,0.9674768914755221,0.9884575026232949,13430.0,5718.0,13306.0,5842.0,0.9884575026232949,0.014147431124348473,0.9858525688756515,0.011542497376705142
12,13240.0,190.0,66.0,5652.0,0.9866304574890328,0.9674768914755221,0.9884575026232949,13430.0,5718.0,13306.0,5842.0,0.9884575026232949,0.014147431124348473,0.9858525688756515,0.011542497376705142
