,TN,FP,FN,TP,Accuracy,Precision,Recall,Total_Actual_Neg,Total_Actual_Pos,Total_Pred_Neg,Total_Pred_Pos,TP_Rate,FP_Rate,TN_Rate,FN_Rate
30,9026.0,0.0,868.0,3728.0,0.9362795477903392,1.0,0.8111401218450827,9026.0,4596.0,9894.0,3728.0,0.8111401218450827,0.0,1.0,0.1888598781549173
31,9026.0,0.0,873.0,3723.0,0.9359124944942006,1.0,0.8100522193211488,9026.0,4596.0,9899.0,3723.0,0.8100522193211488,0.0,1.0,0.18994778067885118
32,8995.0,31.0,821.0,3775.0,0.9374541183379826,0.9918549658434052,0.8213664055700609,9026.0,4596.0,9816.0,3806.0,0.8213664055700609,0.003434522490582761,0.9965654775094173,0.1786335944299391
33,9026.0,0.0,878.0,3718.0,0.9355454411980619,1.0,0.8089643167972149,9026.0,4596.0,9904.0,3718.0,0.8089643167972149,0.0,1.0,0.19103568320278502
34,9026.0,0.0,872.0,3724.0,0.9359859051534283,1.0,0.8102697998259356,9026.0,4596.0,9898.0,3724.0,0.8102697998259356,0.0,1.0,0.18973020017406442
35,8964.0,62.0,815.0,3781.0,0.9356188518572897,0.9838667707520167,0.8226718885987816,9026.0,4596.0,9779.0,3843.0,0.8226718885987816,0.006869044981165522,0.9931309550188345,0.17732811140121846
36,9026.0,0.0,857.0,3739.0,0.937087065041844,1.0,0.8135335073977371,9026.0,4596.0,9883.0,3739.0,0.8135335073977371,0.0,1.0,0.18646649260226283
37,9026.0,0.0,874.0,3722.0,0.9358390838349728,1.0,0.8098346388163621,9026.0,4596.0,9900.0,3722.0,0.8098346388163621,0.0,1.0,0.19016536118363794
38,9026.0,0.0,869.0,3727.0,0.9362061371311114,1.0,0.810922541340296,9026.0,4596.0,9895.0,3727.0,0.810922541340296,0.0,1.0,0.1890774586597041
39,9026.0,0.0,881.0,3715.0,0.9353252092203788,1.0,0.8083115752828547,9026.0,4596.0,9907.0,3715.0,0.8083115752828547,0.0,1.0,0.19168842471714534
