,TN,FP,FN,TP,Accuracy,Precision,Recall,Total_Actual_Neg,Total_Actual_Pos,Total_Pred_Neg,Total_Pred_Pos,TP_Rate,FP_Rate,TN_Rate,FN_Rate
0,8800.0,35.0,44.0,2948.0,0.9933203686480088,0.988266845457593,0.9852941176470589,8835.0,2992.0,8844.0,2983.0,0.9852941176470589,0.003961516694963215,0.9960384833050367,0.014705882352941176
1,8760.0,75.0,31.0,2961.0,0.9910374566669485,0.9752964426877471,0.9896390374331551,8835.0,2992.0,8791.0,3036.0,0.9896390374331551,0.008488964346349746,0.9915110356536503,0.01036096256684492
2,8815.0,20.0,101.0,2891.0,0.9897691722330261,0.9931295087598764,0.9662433155080213,8835.0,2992.0,8916.0,2911.0,0.9662433155080213,0.0022637238256932655,0.9977362761743067,0.03375668449197861
3,8825.0,10.0,184.0,2808.0,0.9835968546546039,0.9964513839602555,0.9385026737967914,8835.0,2992.0,9009.0,2818.0,0.9385026737967914,0.0011318619128466328,0.9988681380871534,0.06149732620320856
4,8802.0,33.0,46.0,2946.0,0.9933203686480088,0.9889224572004028,0.9846256684491979,8835.0,2992.0,8848.0,2979.0,0.9846256684491979,0.003735144312393888,0.9962648556876061,0.01537433155080214
5,8795.0,40.0,40.0,2952.0,0.993235816352414,0.9866310160427807,0.9866310160427807,8835.0,2992.0,8835.0,2992.0,0.9866310160427807,0.004527447651386531,0.9954725523486134,0.013368983957219251
6,8827.0,8.0,194.0,2798.0,0.9829204362898453,0.9971489665003563,0.9351604278074866,8835.0,2992.0,9021.0,2806.0,0.9351604278074866,0.0009054895302773062,0.9990945104697226,0.06483957219251336
7,8816.0,19.0,104.0,2888.0,0.9896000676418365,0.9934640522875817,0.9652406417112299,8835.0,2992.0,8920.0,2907.0,0.9652406417112299,0.002150537634408602,0.9978494623655914,0.034759358288770054
8,8826.0,9.0,192.0,2800.0,0.98300498858544,0.9967960128159488,0.9358288770053476,8835.0,2992.0,9018.0,2809.0,0.9358288770053476,0.0010186757215619694,0.998981324278438,0.06417112299465241
9,8828.0,7.0,223.0,2769.0,0.9805529720131901,0.997478386167147,0.9254679144385026,8835.0,2992.0,9051.0,2776.0,0.9254679144385026,0.0007923033389926429,0.9992076966610074,0.07453208556149733
10,8807.0,28.0,56.0,2936.0,0.9928976071700346,0.99055330634278,0.9812834224598931,8835.0,2992.0,8863.0,2964.0,0.9812834224598931,0.0031692133559705717,0.9968307866440295,0.01871657754010695
11,8805.0,30.0,53.0,2939.0,0.9929821594656295,0.9898955877399798,0.9822860962566845,8835.0,2992.0,8858.0,2969.0,0.9822860962566845,0.003395585738539898,0.9966044142614601,0.01771390374331551
12,8807.0,28.0,56.0,2936.0,0.9928976071700346,0.99055330634278,0.9812834224598931,8835.0,2992.0,8863.0,2964.0,0.9812834224598931,0.0031692133559705717,0.9968307866440295,0.01871657754010695
13,8808.0,27.0,58.0,2934.0,0.9928130548744398,0.9908814589665653,0.9806149732620321,8835.0,2992.0,8866.0,2961.0,0.9806149732620321,0.0030560271646859084,0.9969439728353141,0.019385026737967916
14,8798.0,37.0,41.0,2951.0,0.9934049209436037,0.9876171352074966,0.9862967914438503,8835.0,2992.0,8839.0,2988.0,0.9862967914438503,0.004187889077532541,0.9958121109224675,0.013703208556149732
15,8802.0,33.0,50.0,2942.0,0.9929821594656295,0.9889075630252101,0.9832887700534759,8835.0,2992.0,8852.0,2975.0,0.9832887700534759,0.003735144312393888,0.9962648556876061,0.016711229946524065
16,8818.0,17.0,119.0,2873.0,0.9885008877991037,0.9941176470588236,0.9602272727272727,8835.0,2992.0,8937.0,2890.0,0.9602272727272727,0.0019241652518392756,0.9980758347481608,0.03977272727272727
17,8832.0,3.0,321.0,2671.0,0.9726050562272766,0.9988780852655198,0.8927139037433155,8835.0,2992.0,9153.0,2674.0,0.8927139037433155,0.00033955857385398983,0.999660441426146,0.10728609625668449
18,8818.0,17.0,130.0,2862.0,0.9875708125475606,0.9940951719346995,0.9565508021390374,8835.0,2992.0,8948.0,2879.0,0.9565508021390374,0.0019241652518392756,0.9980758347481608,0.04344919786096257
19,8824.0,11.0,168.0,2824.0,0.9848651390885262,0.9961199294532628,0.9438502673796791,8835.0,2992.0,8992.0,2835.0,0.9438502673796791,0.001245048104131296,0.9987549518958687,0.05614973262032086
20,8818.0,17.0,130.0,2862.0,0.9875708125475606,0.9940951719346995,0.9565508021390374,8835.0,2992.0,8948.0,2879.0,0.9565508021390374,0.0019241652518392756,0.9980758347481608,0.04344919786096257
21,8809.0,26.0,59.0,2933.0,0.9928130548744398,0.9912132477188239,0.9802807486631016,8835.0,2992.0,8868.0,2959.0,0.9802807486631016,0.002942840973401245,0.9970571590265987,0.019719251336898395
22,8818.0,17.0,124.0,2868.0,0.9880781263211296,0.994107452339688,0.9585561497326203,8835.0,2992.0,8942.0,2885.0,0.9585561497326203,0.0019241652518392756,0.9980758347481608,0.04144385026737968
23,8804.0,31.0,52.0,2940.0,0.9929821594656295,0.9895658027600135,0.982620320855615,8835.0,2992.0,8856.0,2971.0,0.982620320855615,0.0035087719298245615,0.9964912280701754,0.017379679144385027
24,8816.0,19.0,108.0,2884.0,0.9892618584594571,0.9934550465036169,0.963903743315508,8835.0,2992.0,8924.0,2903.0,0.963903743315508,0.002150537634408602,0.9978494623655914,0.03609625668449198
25,8816.0,19.0,111.0,2881.0,0.9890082015726727,0.993448275862069,0.9629010695187166,8835.0,2992.0,8927.0,2900.0,0.9629010695187166,0.002150537634408602,0.9978494623655914,0.037098930481283425
